0	84	PH	0.0
0	85	PC	1.0
0	85	Other	0.0
0	85	PH	0.0
0	86	PC	1.0
0	86	Other	0.0
0	86	PH	0.0
0	87	PC	1.0
0	87	Other	0.0
0	87	PH	0.0
0	88	PC	1.0
0	88	Other	0.0
0	88	PH	0.0
0	89	PC	1.0
0	89	Other	0.0
0	89	PH	0.0
0	90	PC	1.0
0	90	Other	0.0
0	90	PH	0.0
0	91	PC	0.0
0	91	Other	1.0
0	91	PH	0.0
0	92	PC	0.0
0	92	Other	1.0
0	92	PH	0.0
0	93	PC	0.0
0	93	Other	1.0
0	93	PH	0.0
0	94	PC	0.0
0	94	Other	1.0
0	94	PH	0.0
1	95	PC	0.0
1	95	Other	1.0
1	95	PH	0.0
1	96	PC	0.0
1	96	Other	1.0
1	96	PH	0.0
1	97	PC	0.0
1	97	Other	1.0
1	97	PH	0.0
1	98	PC	0.0
1	98	Other	1.0
1	98	PH	0.0
1	99	PC	0.0
1	99	Other	1.0
1	99	PH	0.0
1	100	PC	0.0
1	100	Other	1.0
1	100	PH	0.0
1	101	PC	0.0
1	101	Other	1.0
1	101	PH	0.0
1	102	PC	0.0
1	102	Other	1.0
1	102	PH	0.0
1	103	PC	0.0
1	103	Other	1.0
1	103	PH	0.0
1	104	PC	0.0
1	104	Other	1.0
1	104	PH	0.0
1	105	PC	0.0
1	105	Other	1.0
1	105	PH	0.0
1	106	PC	0.0
1	106	Other	1.0
1	106	PH	0.0
1	107	PC	0.0
1	107	Other	1.0
1	107	PH	0.0
1	108	PC	0.0
1	108	Other	1.0
1	108	PH	0.0
1	109	PC	0.0
1	109	Other	1.0
1	109	PH	0.0
1	110	PC	0.0
1	110	Other	1.0
1	110	PH	0.0
1	111	PC	0.0
1	111	Other	1.0
1	111	PH	0.0
1	112	PC	0.0
1	112	Other	1.0
1	112	PH	0.0
1	113	PC	0.0
1	113	Other	1.0
1	113	PH	0.0
1	114	PC	0.0
1	114	Other	1.0
1	114	PH	0.0
1	115	PC	0.0
1	115	Other	1.0
1	115	PH	0.0
1	116	PC	0.0
1	116	Other	1.0
1	116	PH	0.0
1	117	PC	0.0
1	117	Other	1.0
1	117	PH	0.0
1	118	PC	0.0
1	118	Other	1.0
1	118	PH	0.0
1	119	PC	0.0
1	119	Other	1.0
1	119	PH	0.0
1	120	PC	0.0
1	120	Other	1.0
1	120	PH	0.0
1	121	PC	0.0
1	121	Other	1.0
1	121	PH	0.0
1	122	PC	0.0
1	122	Other	1.0
1	122	PH	0.0
1	123	PC	0.0
1	123	Other	1.0
1	123	PH	0.0
1	124	PC	0.0
1	124	Other	1.0
1	124	PH	0.0
1	125	PC	0.0
1	125	Other	1.0
1	125	PH	0.0
1	126	PC	0.0
1	126	Other	1.0
1	126	PH	0.0
1	127	PC	0.0
